Transaction_ID,Date,Department_ID,Region_ID,Product_Category,Budget_Revenue,Actual_Revenue,Budget_Expense,Actual_Expense,Headcount,Status,Revenue_Variance,Expense_Variance
TXN0005191,2026-11-19,D008,R004,HARDWARE,177682.33,177226.9,113029.3,137046.23,7,Completed,-455.429999999993,24016.930000000008
TXN0005192,2025-04-17,D010,R002,HARDWARE,218669.33,235261.54,159700.38,137430.98,133,Completed,16592.21000000002,-22269.399999999994
TXN0005193,2024-06-18,D004,R001,SUBSCRIPTION,114773.95,141144.3,83947.94,83640.25,6,Pending,26370.34999999999,-307.6900000000023
TXN0005194,2024-06-21,D006,R003,HARDWARE,226701.89,285270.59,174962.9,165065.87,127,Completed,58568.70000000001,-9897.029999999999
TXN0005195,2025-03-21,D006,R003,CONSULTING,143782.15,168877.76,91117.98,80582.76,93,Completed,25095.610000000015,-10535.220000000001
TXN0005196,2024-06-15,D001,R001,SUPPORT,74219.68,74516.94,65046.33,70196.29,82,Completed,297.2600000000093,5149.959999999992
TXN0005197,2025-05-15,D002,R002,SUBSCRIPTION,175814.27,180367.01,85074.81,97410.01,53,Completed,4552.74000000002,12335.199999999997
TXN0005198,2026-09-14,D010,R002,SUBSCRIPTION,132672.87,153989.56,83253.37,84715.77,149,Cancelled,21316.690000000002,1462.4000000000087
TXN0005199,2026-07-18,D001,R001,HARDWARE,235111.69,233438.02,161782.87,164078.74,30,Pending,-1673.6700000000128,2295.8699999999953
TXN0005200,2024-02-24,D008,R004,CONSULTING,133678.01,151320.15,81889.72,106461.65,54,Completed,17642.139999999985,24571.929999999993
TXN0005201,2024-04-26,D006,R003,CONSULTING,146232.91,155880.23,75211.06,93105.07,151,Completed,9647.320000000007,17894.01000000001
TXN0005202,2026-02-21,D002,R002,SUPPORT,88889.65,91650.96,37294.4,24653.82,6,Completed,2761.310000000012,-12640.580000000002
TXN0005203,2025-04-19,D002,R002,HARDWARE,234797.89,218564.65,179069.05,168574.08,167,Cancelled,-16233.24000000002,-10494.970000000001
TXN0005204,2026-06-07,D010,R002,SERVICES,119361.24,96450.73,97557.38,108788.64,103,Cancelled,-22910.51000000001,11231.259999999995
TXN0005205,2026-07-17,D005,R002,SUBSCRIPTION,138762.31,143692.42,83665.89,80596.66,108,Pending,4930.110000000015,-3069.229999999996
TXN0005206,2024-04-05,D008,R004,CONSULTING,161363.99,158713.09,83012.38,92303.5,7,Pending,-2650.899999999994,9291.119999999995
TXN0005207,2026-07-20,D005,R002,SUBSCRIPTION,251729.96,228771.25,173425.64,143640.67,178,Completed,-22958.709999999992,-29784.97
TXN0005208,2025-04-29,D002,R002,CONSULTING,109839.0,103298.91,85402.92,74716.8,16,Completed,-6540.0899999999965,-10686.119999999995
TXN0005209,2026-10-05,D004,R001,SUBSCRIPTION,143776.35,159137.76,72407.93,82490.86,120,Completed,15361.410000000003,10082.930000000008
TXN0005210,2025-11-27,D008,R004,HARDWARE,221755.02,155988.0,102897.53,141227.23,34,Completed,-65767.01999999999,38329.70000000001
TXN0005211,2024-03-29,D005,R002,SUBSCRIPTION,129324.35,135091.47,108117.84,105340.72,155,Completed,5767.119999999995,-2777.1199999999953
TXN0005212,2024-08-27,D008,R004,SERVICES,186769.59,233570.63,67943.06,74472.28,143,Completed,46801.04000000001,6529.220000000001
TXN0005213,2025-08-15,D006,R003,HARDWARE,195211.0,168499.12,163929.4,159104.71,46,Pending,-26711.880000000005,-4824.690000000002
TXN0005214,2026-07-01,D007,R001,SUBSCRIPTION,134314.46,121263.37,100457.43,112232.38,153,Completed,-13051.089999999997,11774.950000000012
TXN0005215,2024-03-08,D008,R004,SOFTWARE,203493.14,190037.2,103662.1,99351.1,32,Completed,-13455.940000000002,-4311.0
TXN0005216,2026-08-26,D008,R004,SUBSCRIPTION,102034.95,92313.48,72672.93,62574.26,105,Completed,-9721.470000000001,-10098.669999999991
TXN0005217,2025-12-20,D008,R004,SUPPORT,66091.17,72137.27,47303.97,50746.08,112,Completed,6046.100000000006,3442.1100000000006
TXN0005218,2026-07-22,D008,R004,SUBSCRIPTION,186056.97,164113.76,73860.56,78878.62,43,Completed,-21943.209999999992,5018.059999999998
TXN0005219,2025-08-29,D007,R004,SERVICES,152493.62404958677,159508.11,82363.65,91023.32,134,Completed,7014.485950413218,8659.670000000013
TXN0005220,2024-02-20,D005,R002,SUPPORT,106493.73,107374.55,56130.44,57811.06,57,Cancelled,880.820000000007,1680.6199999999953
TXN0005221,2026-02-17,D001,R001,HARDWARE,164807.12,176826.49,143545.77,95606.0,140,Completed,12019.369999999995,-47939.76999999999
TXN0005222,2025-07-01,D007,R006,CONSULTING,107686.19,115615.77,87711.69,77742.92,171,Pending,7929.580000000002,-9968.770000000004
TXN0005223,2026-04-19,D002,R002,SERVICES,100483.41,105619.39,80145.37,82728.06,145,Pending,5135.979999999996,2582.6900000000023
TXN0005224,2026-06-21,D001,R001,CONSULTING,129813.84,174102.22,69064.66,59002.78,121,Pending,44288.380000000005,-10061.880000000005
TXN0005225,2025-02-24,D010,R002,SOFTWARE,143203.76,132469.08,122258.1,142542.32,150,Cancelled,-10734.680000000022,20284.22
TXN0005226,2026-10-14,D007,R004,SERVICES,145132.71,164070.61,91241.57,82081.81,124,Cancelled,18937.899999999994,-9159.76000000001
TXN0005227,2024-05-22,D003,R003,CONSULTING,125395.05,118168.16,70262.78,48653.76,176,Completed,-7226.889999999999,-21609.019999999997
TXN0005228,2026-02-01,D001,R001,SERVICES,141635.62,143809.91,66626.52,63989.02,36,Completed,2174.290000000008,-2637.5000000000073
TXN0005229,2025-01-18,D009,R001,SERVICES,118990.32,132275.33,83410.57,59228.58,174,Completed,13285.00999999998,-24181.990000000005
TXN0005230,2024-09-12,D007,R004,SUPPORT,78359.54,67281.69,64285.12,65391.19,78,Completed,-11077.849999999991,1106.0699999999997
TXN0005231,2025-10-05,D003,R003,SUPPORT,64661.9,81227.34,54973.23,67444.33,18,Completed,16565.439999999995,12471.099999999999
TXN0005232,2025-05-31,D004,R001,SERVICES,106459.1,117738.03,95234.35,93812.33,76,Pending,11278.929999999993,-1422.020000000004
TXN0005233,2024-02-26,D001,R001,SUPPORT,118260.48,119994.83,44487.61,52390.33,101,Cancelled,1734.3500000000058,7902.720000000001
TXN0005234,2024-05-01,D005,R002,SUPPORT,91179.46,84137.46,55801.63,64703.07,107,Cancelled,-7042.0,8901.440000000002
TXN0005235,2025-11-29,D006,R003,SERVICES,158800.66,163065.78,64230.61,67712.25,117,Cancelled,4265.119999999995,3481.6399999999994
TXN0005236,2025-09-17,D007,R004,SERVICES,107714.86,110197.08,92182.78,85256.17,28,Completed,2482.220000000001,-6926.610000000001
TXN0005237,2024-09-04,D009,R001,CONSULTING,159511.51,137291.54,78204.9,95028.25,13,Pending,-22219.97,16823.350000000006
TXN0005238,2025-11-19,D005,R002,SUBSCRIPTION,159814.91,173606.02,97075.47,68686.93,78,Cancelled,13791.109999999986,-28388.540000000008
TXN0005239,2025-05-17,D008,R004,HARDWARE,228958.69,245779.52,181979.7,184857.92,32,Completed,16820.829999999987,2878.220000000001
TXN0005240,2024-01-21,D010,R002,SUBSCRIPTION,116166.28,115528.91,104535.49,134986.3,70,Completed,-637.3699999999953,30450.809999999983
TXN0005241,2024-10-20,D007,R003,HARDWARE,187501.49,179836.66,140221.35,148785.0,140,Completed,-7664.829999999987,8563.649999999994
TXN0005242,2026-04-20,D006,R003,CONSULTING,127159.53,139019.46,74269.71,62822.29,82,Completed,11859.929999999993,-11447.420000000006
TXN0005243,2026-09-09,D006,R003,SOFTWARE,243359.54,226780.92,136787.26,144867.32,147,Pending,-16578.619999999995,8080.059999999998
TXN0005244,2026-03-23,D009,R001,CONSULTING,136545.99,146771.28,95340.05,92550.24,12,Completed,10225.290000000008,-2789.8099999999977
TXN0005245,2024-09-23,D001,R001,SUBSCRIPTION,229102.06,290340.34,101950.44,132838.76,48,Completed,61238.28000000003,30888.320000000007
TXN0005246,2024-11-03,D004,R001,CONSULTING,139292.74,139962.28,74165.53,93930.89,28,Cancelled,669.5400000000081,19765.36
TXN0005247,2025-03-03,D006,R003,CONSULTING,87083.12,108585.45,77294.06,77083.48,156,Cancelled,21502.33,-210.58000000000175
TXN0005248,2026-10-12,D003,R003,CONSULTING,103280.2,115439.17,88836.51,76832.2,128,Completed,12158.970000000001,-12004.309999999998
TXN0005249,2024-05-06,D009,R001,SUPPORT,84938.9,106226.23,49550.37,41687.85,69,Completed,21287.33,-7862.520000000004
TXN0005250,2024-12-21,D005,R002,CONSULTING,156514.77,172144.76,84270.02,65080.41,152,Completed,15629.99000000002,-19189.61
TXN0005251,2026-03-14,D008,R004,SUBSCRIPTION,92323.46,101426.57,94945.75,89251.89,84,Completed,9103.11,-5693.860000000001
TXN0005252,2025-02-02,D002,R002,SERVICES,103862.04,103358.94,80883.62,100335.21,51,Cancelled,-503.09999999999127,19451.59000000001
TXN0005253,2024-10-01,D009,R001,CONSULTING,139614.62,135057.45,85453.31,92227.93,9,Completed,-4557.169999999984,6774.619999999995
TXN0005254,2026-12-15,D002,R002,SERVICES,119569.39,152613.48,81259.82,95606.0,129,Completed,33044.09000000001,14346.179999999993
TXN0005255,2024-02-13,D006,R003,SERVICES,130907.41,156198.82,97437.24,103689.08,42,Completed,25291.410000000003,6251.8399999999965
TXN0005256,2026-09-01,D001,R001,CONSULTING,132350.27,118314.26,79080.5,76507.76,81,Completed,-14036.009999999995,-2572.7400000000052
TXN0005257,2026-10-17,D005,R006,SUBSCRIPTION,141112.21,117004.14,95959.18,111466.62,163,Completed,-24108.069999999992,15507.440000000002
TXN0005258,2026-04-30,D002,R006,CONSULTING,132906.68,155425.61,90539.27,95606.0,38,Pending,22518.929999999993,5066.729999999996
TXN0005259,2024-07-19,D006,R003,SOFTWARE,232314.01,263775.91,120149.03,135954.79,96,Completed,31461.899999999965,15805.76000000001
TXN0005260,2026-05-07,D007,R004,SUBSCRIPTION,185980.97,204298.27,76123.15,85046.4,69,Completed,18317.29999999999,8923.25
TXN0005261,2026-03-26,D003,R003,SERVICES,146304.76,148891.94,80214.85,76311.9,19,Pending,2587.179999999993,-3902.9500000000116
TXN0005262,2025-08-21,D009,R001,SUBSCRIPTION,243218.26,258945.68,162283.09,153714.63,143,Completed,15727.419999999984,-8568.459999999992
TXN0005263,2026-07-10,D004,R006,SUBSCRIPTION,137280.21,137266.5,60718.3,66630.28,41,Completed,-13.709999999991851,5911.979999999996
TXN0005264,2024-01-22,D009,R001,SUBSCRIPTION,143468.16,161813.51,103173.27,99801.73,114,Completed,18345.350000000006,-3371.540000000008
TXN0005265,2026-01-07,D002,R002,HARDWARE,208581.45,222063.88,129749.36,142179.32,157,Completed,13482.429999999993,12429.960000000006
TXN0005266,2024-03-06,D004,R001,CONSULTING,88390.89,103046.56,61061.94,64497.84,73,Cancelled,14655.669999999998,3435.899999999994
TXN0005267,2026-07-31,D006,R003,SOFTWARE,145580.36,136846.5,117332.02,140290.64,6,Completed,-8733.859999999986,22958.62000000001
TXN0005268,2026-04-06,D006,R005,SUBSCRIPTION,205426.36,195083.92,94892.05,99373.19,132,Cancelled,-10342.439999999973,4481.139999999999
TXN0005269,2024-09-21,D008,R004,SOFTWARE,202444.53,204061.83,110540.08,148102.44,94,Completed,1617.2999999999884,37562.36
TXN0005270,2024-12-11,D010,R002,SOFTWARE,138974.16,172008.05,83724.57,82523.39,145,Completed,33033.889999999985,-1201.1800000000076
TXN0005271,2024-01-11,D003,R003,SUPPORT,83473.44,95948.05,41982.91,40320.72,149,Pending,12474.61,-1662.1900000000023
TXN0005272,2025-08-02,D001,R001,SUBSCRIPTION,175698.47,173126.99,78551.25,92446.59,127,Cancelled,-2571.4800000000105,13895.339999999997
TXN0005273,2024-07-30,D006,R003,SUBSCRIPTION,187051.44,215756.91,112982.04,108521.43,92,Cancelled,28705.47,-4460.610000000001
TXN0005274,2024-07-06,D006,R003,SOFTWARE,154831.31,183144.31,90693.09,83417.9,114,Completed,28313.0,-7275.190000000002
TXN0005275,2025-01-08,D010,R002,SOFTWARE,123416.93,131861.55,90423.64,77162.85,158,Completed,8444.619999999995,-13260.789999999994
TXN0005276,2025-11-15,D001,R001,CONSULTING,162811.25,148043.19,55568.77,51288.58,122,Completed,-14768.059999999998,-4280.189999999995
TXN0005277,2025-10-01,D002,R002,HARDWARE,253549.33,262759.68,137211.44,159619.74,81,Cancelled,9210.350000000006,22408.29999999999
TXN0005278,2026-04-23,D008,R004,SUBSCRIPTION,180264.06,181186.26,81208.3,80769.52,45,Pending,922.2000000000116,-438.77999999999884
TXN0005279,2026-11-25,D003,R003,SOFTWARE,183348.87,174439.62,91219.51,90962.75,144,Completed,-8909.25,-256.75999999999476
TXN0005280,2026-08-20,D002,R002,SUPPORT,107616.05,108023.45,51939.31,64381.13,120,Completed,407.3999999999942,12441.82
TXN0005281,2026-10-09,D007,R004,CONSULTING,114094.79,98388.75,90925.9,101424.21,48,Completed,-15706.039999999994,10498.310000000012
TXN0005282,2025-08-02,D005,R002,HARDWARE,264774.72,311323.72,185238.07,213448.93,166,Completed,46549.0,28210.859999999986
TXN0005283,2026-11-28,D005,R002,CONSULTING,149743.25,172882.45,79546.13,89352.44,131,Completed,23139.20000000001,9806.309999999998
TXN0005284,2026-11-01,D010,R002,CONSULTING,103731.49,101729.5,37585.49,37290.12,126,Completed,-2001.9900000000052,-295.36999999999534
TXN0005285,2025-09-21,D006,R003,SUPPORT,79630.17,84848.08,48209.16,39429.21,62,Cancelled,5217.9100000000035,-8779.950000000004
TXN0005286,2024-06-04,D001,R001,SUBSCRIPTION,122622.18,168543.75,71284.63,56698.73,62,Completed,45921.57000000001,-14585.900000000001
TXN0005287,2025-08-30,D009,R001,SUPPORT,76192.76,81905.22,37605.97,50518.78,37,Completed,5712.460000000006,12912.809999999998
TXN0005288,2024-04-13,D008,R004,CONSULTING,135163.34,151817.83,62424.1,66457.17,165,Completed,16654.48999999999,4033.0699999999997
TXN0005289,2024-05-14,D001,R001,SOFTWARE,162089.9,159785.45,145132.59,150119.37,112,Completed,-2304.4499999999825,4986.779999999999
TXN0005290,2024-09-18,D008,R004,CONSULTING,99315.15,103803.88,78306.41,79865.89,78,Completed,4488.7300000000105,1559.479999999996
TXN0005291,2024-10-10,D007,R004,SUPPORT,93877.61,88841.35,61521.52,70719.6,37,Completed,-5036.259999999995,9198.080000000009
TXN0005292,2025-03-28,D005,R002,SOFTWARE,161298.68,153464.37,116839.74,95606.0,110,Cancelled,-7834.309999999998,-21233.740000000005
TXN0005293,2025-03-07,D004,R005,SUPPORT,101717.74,110125.47,51411.43,62814.28,166,Completed,8407.729999999996,11402.849999999999
TXN0005294,2026-08-13,D002,R002,SERVICES,148259.91,159156.43,76745.31,80888.48,66,Completed,10896.51999999999,4143.169999999998
TXN0005295,2025-08-01,D002,R002,SERVICES,88855.28,68578.41,97385.07,98495.91,106,Completed,-20276.869999999995,1110.8399999999965
TXN0005296,2026-12-05,D002,R002,HARDWARE,244296.03,314265.41,118496.74,95606.0,151,Completed,69969.37999999998,-22890.740000000005
TXN0005297,2025-06-28,D001,R001,SUBSCRIPTION,151646.89,176385.52,57537.25,70152.96,37,Cancelled,24738.629999999976,12615.710000000006
TXN0005298,2026-12-16,D004,R001,HARDWARE,142682.46,94611.98,139467.19,153380.69,74,Pending,-48070.479999999996,13913.5
TXN0005299,2025-11-05,D005,R002,SUBSCRIPTION,157917.79,128561.57,100106.24,108459.18,170,Completed,-29356.22,8352.939999999988
TXN0005300,2026-12-09,D010,R002,CONSULTING,140370.41,138223.35,69278.32,62615.95,127,Completed,-2147.0599999999977,-6662.37000000001
TXN0005301,2024-10-02,D006,R003,SUBSCRIPTION,219531.61,234087.19,77686.3,81210.56,48,Completed,14555.580000000016,3524.2599999999948
TXN0005302,2025-08-09,D007,R004,SERVICES,106676.4,106835.15,78137.44,94319.27,124,Completed,158.75,16181.830000000002
TXN0005303,2025-02-19,D007,R004,SOFTWARE,202559.81,162059.55,107397.43,111859.59,41,Cancelled,-40500.26000000001,4462.1600000000035
TXN0005304,2024-04-23,D010,R005,SUPPORT,99031.03,68059.0,44023.21,45378.48,115,Completed,-30972.03,1355.270000000004
TXN0005305,2025-09-30,D008,R004,SUPPORT,52393.27,63105.23,48333.22,62217.37,82,Completed,10711.960000000006,13884.150000000001
TXN0005306,2025-10-27,D008,R004,SERVICES,82549.3,85342.53,87596.14,98992.28,86,Completed,2793.229999999996,11396.14
TXN0005307,2024-12-26,D001,R001,HARDWARE,158437.0,120061.97,145039.24,144609.75,169,Completed,-38375.03,-429.4899999999907
TXN0005308,2024-10-21,D002,R002,CONSULTING,114532.39,105004.52,72995.06,70100.15,20,Pending,-9527.869999999995,-2894.9100000000035
TXN0005309,2025-05-04,D008,R004,HARDWARE,248927.75,232804.35,202652.74,95606.0,164,Completed,-16123.399999999994,-107046.73999999999
TXN0005310,2026-03-30,D005,R002,SUPPORT,48784.7,53362.85,64127.93,63113.28,155,Completed,4578.1500000000015,-1014.6500000000015
TXN0005311,2025-10-01,D005,R002,SERVICES,161541.77,189243.38,99556.77,116068.47,93,Completed,27701.610000000015,16511.699999999997
TXN0005312,2025-03-31,D009,R001,SUPPORT,69082.88,80833.47,43805.68,52062.84,90,Pending,11750.589999999997,8257.159999999996
TXN0005313,2024-07-20,D004,R001,SUBSCRIPTION,148602.98,135945.32,101810.84,105264.02,61,Completed,-12657.660000000003,3453.1800000000076
TXN0005314,2025-07-21,D001,R001,SERVICES,124647.57,173609.05,97447.91,130477.37,92,Completed,48961.47999999998,33029.45999999999
TXN0005315,2025-09-27,D004,R005,CONSULTING,124393.48,130517.76,91315.61,98221.23,30,Completed,6124.279999999999,6905.619999999995
TXN0005316,2025-03-06,D007,R003,CONSULTING,151732.68,162534.63,85889.58,82851.43,10,Cancelled,10801.950000000012,-3038.1500000000087
TXN0005317,2026-07-28,D009,R001,SUPPORT,98196.84,126010.08,63557.08,65282.77,45,Completed,27813.240000000005,1725.689999999995
TXN0005318,2025-10-25,D004,R001,SOFTWARE,153372.89,128694.35,85310.43,99851.74,23,Pending,-24678.540000000008,14541.310000000012
TXN0005319,2025-10-30,D001,R001,SERVICES,149470.84,133356.48,59614.68,62545.82,29,Completed,-16114.359999999986,2931.1399999999994
TXN0005320,2025-12-31,D008,R004,HARDWARE,214104.45,211630.11,135088.15,151774.96,88,Cancelled,-2474.3400000000256,16686.809999999998
TXN0005321,2024-04-17,D008,R006,SUPPORT,95215.79,92503.63,46781.77,46650.38,74,Completed,-2712.159999999989,-131.38999999999942
TXN0005322,2025-04-09,D003,R003,SUPPORT,105025.95,96876.58,49298.81,50364.81,92,Pending,-8149.369999999995,1066.0
TXN0005323,2026-01-02,D005,R005,HARDWARE,207510.38,206247.96,126526.29,144953.4,27,Completed,-1262.4200000000128,18427.11
TXN0005324,2026-09-22,D006,R003,SOFTWARE,232237.55,227511.53,125669.43,137182.83,137,Completed,-4726.0199999999895,11513.399999999994
TXN0005325,2025-08-12,D010,R002,SERVICES,110492.54,73589.17,86142.58,108704.67,10,Completed,-36903.369999999995,22562.089999999997
TXN0005326,2025-04-06,D004,R001,HARDWARE,286559.11,302526.92,161687.08,181928.88,22,Cancelled,15967.809999999998,20241.800000000017
TXN0005327,2026-10-15,D008,R004,SUPPORT,83486.14,81492.96,53311.93,53969.0,85,Completed,-1993.179999999993,657.0699999999997
TXN0005328,2026-04-06,D008,R004,CONSULTING,148774.02,171546.73,98542.07,114653.31,64,Completed,22772.71000000002,16111.23999999999
TXN0005329,2025-07-22,D009,R001,SERVICES,159483.51,173447.68,90788.71,95334.98,109,Completed,13964.169999999984,4546.2699999999895
TXN0005330,2024-03-09,D001,R001,CONSULTING,131867.2,148047.75,81060.36,65937.59,110,Completed,16180.549999999988,-15122.770000000004
TXN0005331,2026-01-16,D002,R002,SUBSCRIPTION,188314.35,164574.63,73665.05,71905.03,115,Completed,-23739.72,-1760.020000000004
TXN0005332,2026-07-27,D006,R003,SOFTWARE,169941.21,167223.79,123162.44,132385.57,116,Completed,-2717.4199999999837,9223.130000000005
TXN0005333,2025-05-10,D006,R005,SOFTWARE,129045.2,129821.2,110817.15,116448.81,160,Cancelled,776.0,5631.6600000000035
TXN0005334,2026-10-05,D007,R004,HARDWARE,204339.14,182420.52,152296.18,177841.19,157,Pending,-21918.620000000024,25545.01000000001
TXN0005335,2025-01-23,D007,R004,HARDWARE,304471.79,338085.82,136270.74,136615.69,180,Completed,33614.03000000003,344.95000000001164
TXN0005336,2024-03-18,D007,R005,SUPPORT,117940.14,109532.39,61984.28,71217.09,32,Completed,-8407.75,9232.809999999998
TXN0005337,2024-07-15,D002,R002,CONSULTING,123565.95,117739.26,72913.0,73890.3,17,Completed,-5826.690000000002,977.3000000000029
TXN0005338,2026-10-12,D010,R002,SUBSCRIPTION,152792.19,134634.26,94760.06,101894.8,133,Cancelled,-18157.929999999993,7134.740000000005
TXN0005339,2024-03-19,D002,R002,SERVICES,130347.22,128236.32,65537.07,68794.23,76,Pending,-2110.899999999994,3257.159999999989
TXN0005340,2026-07-12,D002,R002,SERVICES,141491.19,122897.0,58063.41,75779.15,34,Pending,-18594.190000000002,17715.73999999999
TXN0005341,2025-12-22,D009,R001,SUBSCRIPTION,148539.82,108525.99,86878.26,90910.57,27,Cancelled,-40013.83,4032.310000000012
TXN0005342,2024-03-04,D006,R003,SUBSCRIPTION,173615.73,182848.74,82387.09,84180.82,94,Completed,9233.00999999998,1793.7300000000105
TXN0005343,2024-11-24,D010,R002,CONSULTING,152301.03,161818.29,91597.8,82611.06,102,Pending,9517.26000000001,-8986.740000000005
TXN0005344,2026-08-09,D003,R003,SOFTWARE,170630.95,223128.78,111636.35,117630.31,44,Pending,52497.82999999999,5993.959999999992
TXN0005345,2024-08-17,D003,R003,SUPPORT,92008.65,72173.81,56987.9,52042.15,177,Completed,-19834.839999999997,-4945.75
TXN0005346,2026-07-27,D008,R004,SERVICES,115564.07,136636.66,94162.04,109013.92,58,Completed,21072.589999999997,14851.880000000005
TXN0005347,2026-11-22,D007,R004,CONSULTING,112416.14,129383.0,83646.32,107379.58,62,Completed,16966.86,23733.259999999995
TXN0005348,2026-06-27,D009,R001,CONSULTING,140533.11,155599.23,83916.57,91158.05,138,Cancelled,15066.120000000024,7241.479999999996
TXN0005349,2026-01-30,D010,R002,SUBSCRIPTION,233911.33,267381.17,87890.93,86176.05,31,Completed,33469.84,-1714.87999999999
TXN0005350,2025-02-22,D006,R003,SUBSCRIPTION,131605.5,131507.23,98735.9,95191.44,110,Pending,-98.26999999998952,-3544.459999999992
TXN0005351,2025-06-23,D002,R002,CONSULTING,85462.67,74894.79,92964.0,72543.42,149,Completed,-10567.880000000005,-20420.58
TXN0005353,2026-03-10,D002,R002,HARDWARE,210374.37,219290.27,132331.61,172947.4,30,Completed,8915.899999999994,40615.79000000001
TXN0005354,2024-03-04,D007,R004,CONSULTING,162141.54,169050.14,69333.7,79113.45,94,Cancelled,6908.600000000006,9779.75
TXN0005355,2025-09-13,D006,R003,SERVICES,161531.05,168606.19,70344.38,43177.52,68,Completed,7075.140000000014,-27166.860000000008
TXN0005356,2024-10-27,D009,R006,SERVICES,131617.36,122989.62,80015.87,70491.3,9,Completed,-8627.73999999999,-9524.569999999992
TXN0005357,2026-05-27,D003,R003,HARDWARE,209612.41,233315.58,138129.43,131940.87,89,Completed,23703.169999999984,-6188.559999999998
TXN0005358,2026-03-09,D004,R001,SUPPORT,89460.64,58364.02,66320.59,63158.21,128,Completed,-31096.620000000003,-3162.3799999999974
TXN0005359,2026-02-14,D001,R001,SOFTWARE,202236.6,207515.67,106012.47,106759.27,131,Cancelled,5279.070000000007,746.8000000000029
TXN0005360,2026-01-05,D008,R004,SERVICES,146131.68,138765.9,78255.68,66309.61,32,Completed,-7365.779999999999,-11946.069999999992
TXN0005361,2024-10-11,D005,R002,SUPPORT,110432.26,119996.73,38712.65,41524.35,8,Completed,9564.470000000001,2811.699999999997
TXN0005362,2024-10-10,D003,R003,SOFTWARE,164980.24,162084.11,98632.37,93588.37,100,Completed,-2896.1300000000047,-5044.0
TXN0005363,2024-04-28,D006,R003,SUPPORT,89674.69,87386.68,55548.85,43543.95,92,Completed,-2288.0100000000093,-12004.900000000001
TXN0005364,2024-03-15,D010,R002,SUBSCRIPTION,181041.36,226000.43,102906.41,95606.0,175,Cancelled,44959.07000000001,-7300.4100000000035
TXN0005365,2026-12-10,D010,R002,SERVICES,134849.05,110100.51,71101.02,71159.34,107,Pending,-24748.539999999994,58.31999999999243
TXN0005366,2025-02-28,D004,R001,CONSULTING,160543.64,106890.29,89756.45,91596.61,84,Pending,-53653.35000000002,1840.1600000000035
TXN0005367,2025-02-18,D002,R002,SOFTWARE,201473.21,204738.52,104682.51,114741.15,77,Completed,3265.3099999999977,10058.64
TXN0005368,2024-01-05,D009,R001,SUPPORT,61232.72,63094.08,58269.76,62899.1,12,Completed,1861.3600000000006,4629.3399999999965
TXN0005369,2024-11-18,D010,R005,HARDWARE,276619.68,280089.64,154312.05,173853.52,162,Completed,3469.960000000021,19541.47
TXN0005370,2026-04-10,D010,R002,SOFTWARE,174666.95,180145.25,117633.4,112548.65,76,Completed,5478.299999999988,-5084.75
TXN0005371,2026-04-25,D008,R004,SUBSCRIPTION,100976.17,123553.59,118462.7,121725.64,85,Completed,22577.42,3262.9400000000023
TXN0005372,2026-11-14,D007,R004,SERVICES,121655.36,94976.92,81936.31,80036.37,163,Pending,-26678.440000000002,-1899.9400000000023
TXN0005373,2026-12-02,D004,R001,SUBSCRIPTION,113385.83,117690.15,80884.6,76910.79,45,Completed,4304.319999999992,-3973.810000000012
TXN0005374,2026-07-04,D006,R003,HARDWARE,204039.89,268274.91,138625.45,158638.72,19,Completed,64235.01999999996,20013.26999999999
TXN0005375,2024-09-22,D003,R003,SOFTWARE,184001.27,182054.27,122949.96,116014.77,62,Completed,-1947.0,-6935.190000000002
TXN0005376,2026-08-16,D001,R001,SUPPORT,81316.92,88040.12,54054.13,57375.3,120,Completed,6723.199999999997,3321.1700000000055
TXN0005377,2026-01-25,D003,R001,SUPPORT,114180.95,81627.72,49374.63,49695.21,137,Cancelled,-32553.229999999996,320.58000000000175
TXN0005378,2026-11-23,D001,R001,SOFTWARE,165694.26,214487.13,116327.53,134891.64,166,Completed,48792.869999999995,18564.110000000015
TXN0005379,2025-11-20,D009,R001,SOFTWARE,178066.54,191473.81,125149.07,125536.05,22,Pending,13407.26999999999,386.9799999999959
TXN0005380,2024-08-23,D007,R004,SUPPORT,97911.61,69217.53,49063.81,52539.55,51,Completed,-28694.08,3475.7400000000052
TXN0005381,2025-08-24,D010,R002,SUBSCRIPTION,186378.94,178670.47,64807.73,67907.5,75,Pending,-7708.470000000001,3099.769999999997
TXN0005382,2026-02-05,D010,R006,SERVICES,201621.53,173337.44,72948.5,63959.45,26,Completed,-28284.089999999997,-8989.050000000003
TXN0005383,2025-10-23,D003,R003,SUBSCRIPTION,136422.4,163472.16,93817.64,102300.55,146,Completed,27049.76000000001,8482.910000000003
TXN0005384,2024-10-23,D005,R002,SOFTWARE,202731.48,198614.02,109785.66,137823.61,45,Completed,-4117.460000000021,28037.949999999983
TXN0005385,2026-03-15,D009,R001,SUBSCRIPTION,179372.18,196180.58,99608.72,119611.87,53,Completed,16808.399999999994,20003.149999999994
TXN0005386,2026-04-08,D004,R001,SERVICES,92714.27,86631.31,53151.55,54831.24,24,Completed,-6082.960000000006,1679.689999999995
TXN0005387,2026-12-27,D006,R005,SOFTWARE,126411.32,128426.18,103284.07,89378.42,13,Completed,2014.859999999986,-13905.650000000009
TXN0005388,2024-06-09,D007,R004,SUPPORT,83616.43,87846.68,57270.36,64148.64,72,Completed,4230.25,6878.279999999999
